ID;Year;City;Brand;Spontaneous;Awareness;Trial;P3M;P1M;Comprehension;Brand_Likability;Weekly;Daily;Fre#visit;PPA;Spending;Segmentation;NPS#P3M;NPS#P3M#Group;Spending_use
95192;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95193;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95250;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95252;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95253;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95719;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95723;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95848;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95909;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95910;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
95912;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
96122;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
96566;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
97234;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
106770;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
106771;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
107622;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
107623;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
107627;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
107628;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
108888;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
108899;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109205;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109206;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109207;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109208;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109209;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109810;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
109849;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110159;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110250;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110404;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110406;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110588;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110592;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110593;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110803;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
110816;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
111015;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
111463;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
111485;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
112543;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
113431;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
113432;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
115413;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
117710;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
117713;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
117798;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
118298;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120123;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120124;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120166;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120167;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120168;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120169;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120170;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
120171;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
121226;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
121229;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
121311;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
122320;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
122457;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
122589;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
123293;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
123415;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
123943;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
123946;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124186;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124193;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124199;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124201;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124222;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124557;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124735;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124741;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124742;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124743;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
124839;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
125945;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
126282;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
131556;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
131558;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
131559;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
131560;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
131561;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
131563;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
132951;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
132954;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
132956;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
133914;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
133915;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134336;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134424;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134425;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134491;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134495;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134496;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134498;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134909;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
134912;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135103;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135173;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135178;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135295;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135297;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135300;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135355;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135644;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
135722;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
136067;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
136072;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
136073;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
136291;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
136522;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
136523;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
137948;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
137954;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
137961;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138183;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138295;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138297;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138298;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138299;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138300;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138301;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138302;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138305;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138307;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138308;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138345;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138376;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138379;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138391;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138651;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138653;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138656;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138657;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138716;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138735;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138741;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138759;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138969;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138975;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138994;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
138996;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
139000;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
139013;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
139017;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
139019;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
139056;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
139065;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
140019;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
140795;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
140862;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
141293;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
141301;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
141305;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
141329;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
141400;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
141679;2017;Hồ Chí Minh;Passio;;Passio;;;;;;;;;;;;;;
89100;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
90424;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
91852;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
91854;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
92072;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
92200;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
92639;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
92640;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
92641;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93066;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93167;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93168;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93191;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93388;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93391;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
93392;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94027;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94211;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94214;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94225;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94803;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94984;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
94985;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
95052;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
95189;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
95254;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
95733;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
95908;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
95912;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
96122;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
96566;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
96598;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
97143;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
107620;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
107622;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
107625;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
108894;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109172;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109205;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109207;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109208;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109209;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109732;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109810;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109849;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109919;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
109920;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
110392;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
110404;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
110406;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
110587;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
110588;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
110593;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111015;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111404;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111405;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111435;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111461;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111463;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
111873;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
112024;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
112176;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
112179;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
112183;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
113580;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
117059;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
117480;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
117796;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
117921;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
118264;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
118296;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119274;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119369;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119596;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119597;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119600;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119601;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
119617;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
120072;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
120073;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
120123;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
120166;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
120167;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
120172;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
121225;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
121229;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122188;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122190;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122191;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122192;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122254;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122320;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122457;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122589;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
122591;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
123112;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
123945;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124185;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124197;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124198;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124420;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124557;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124742;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
124745;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
125731;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
130960;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
131089;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
131559;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
131561;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
131563;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132625;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132626;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132949;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132952;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132954;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132956;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132957;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
132958;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
133327;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
133898;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134336;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134474;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134476;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134490;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134495;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134498;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
134909;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135006;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135007;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135008;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135101;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135171;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135173;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135178;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135179;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135295;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135298;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
135355;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
136069;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
136070;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
136073;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
136522;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
136523;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
136524;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
137864;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
137867;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
137870;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
137961;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138122;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138182;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138295;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138297;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138298;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138299;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138300;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138308;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138315;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138376;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138389;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138400;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138596;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
138600;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;;;;;;;;;;;;;;
