ID,Visit,PPA,Segmentation ID,Brand
122252,2,10,1,Chain
122712,2,55,2,Chain
122871,2,70,3,Chain
122874,2,80,3,Chain
122921,2,70,3,Chain
122922,2,80,3,Chain
122948,2,70,3,Chain
123194,2,12,1,Street
123206,2,35,2,Indepentdent
123380,2,35,2,Chain
123415,2,70,3,Chain
123542,2,10,1,Street
123864,2,39,2,Chain
123867,2,8,1,Street
123880,2,35,2,Chain
123910,2,35,2,Chain
123914,2,45,2,Chain
124754,2,65,3,Chain
124837,2,10,1,Street
125720,2,60,3,Chain
125726,2,8,1,Street
125727,2,35,2,Chain
126116,2,28,2,Street
126466,2,49,2,Chain
126468,2,12,1,Indepentdent
126975,2,12,1,Indepentdent
126976,2,18,1,Indepentdent
127251,2,39,2,Chain
127365,2,60,3,Chain
127377,2,8,1,Street
127414,2,12,1,Street
131088,2,45,2,Chain
131115,2,49,2,Chain
131163,2,35,2,Indepentdent
131522,2,35,2,Indepentdent
131558,2,8,1,Street
131560,2,35,2,Indepentdent
132630,2,23,1,Street
132899,2,39,2,Chain
132941,2,7,1,Street
132951,2,45,2,Chain
133130,2,35,2,Chain
133396,2,10,1,Street
133619,2,12,1,Indepentdent
133638,2,8,1,Street
133681,2,35,2,Street
133789,2,35,2,Indepentdent
133930,2,35,2,Chain
133962,2,12,1,Street
134323,2,59,2,Chain
134325,2,59,2,Chain
134334,2,59,2,Chain
134367,2,39,2,Chain
134372,2,60,3,Chain
134458,2,100,4,Indepentdent
134470,2,12,1,Indepentdent
134581,2,45,2,Indepentdent
134735,2,12,1,Indepentdent
134738,2,12,1,Indepentdent
134774,2,12,1,Indepentdent
134918,2,95,3,Chain
134919,2,49,2,Chain
134945,2,45,2,Chain
134955,2,35,2,Indepentdent
134963,2,35,2,Indepentdent
134964,2,35,2,Indepentdent
134971,2,35,2,Indepentdent
134985,2,35,2,Indepentdent
134991,2,10,1,Indepentdent
135053,2,100,4,Chain
135148,2,70,3,Indepentdent
135153,2,55,2,Chain
135182,2,10,1,Street
135213,2,8,1,Street
135302,2,12,1,Street
135348,2,8,1,Street
135367,2,45,2,Indepentdent
135488,2,12,1,Street
135507,2,45,2,Chain
135644,2,12,1,Indepentdent
135771,2,59,2,Chain
135873,2,12,1,Street
135894,2,35,2,Chain
135894,2,8,1,Street
135901,2,6,1,Street
135904,2,45,2,Chain
136007,2,100,4,Chain
136267,2,10,1,Indepentdent
136269,2,35,2,Indepentdent
136291,2,10,1,Street
136313,2,35,2,Indepentdent
136318,2,45,2,Street
136381,2,80,3,Chain
136387,2,39,2,Chain
136396,2,35,2,Street
136430,2,35,2,Street
136433,2,80,3,Chain
137862,2,22,1,Chain
137961,2,49,2,Chain
138161,2,8,1,Street
138257,2,10,1,Street
138286,2,12,1,Street
138291,2,100,4,Indepentdent
138317,2,10,1,Street
138334,2,60,3,Chain
138335,2,60,3,Chain
138353,2,45,2,Chain
138384,2,12,1,Street
138387,2,35,2,Indepentdent
138411,2,39,2,Chain
138416,2,60,3,Chain
138421,2,45,2,Street
138479,2,35,2,Chain
138512,2,45,2,Chain
138516,2,35,2,Indepentdent
138526,2,35,2,Indepentdent
138542,2,55,2,Chain
138553,2,12,1,Indepentdent
138571,2,35,2,Street
138584,2,35,2,Indepentdent
138596,2,14,1,Street
138624,2,60,3,Chain
138638,2,60,3,Chain
138716,2,35,2,Indepentdent
138761,2,10,1,Street
138830,2,45,2,Chain
138940,2,48,2,Indepentdent
138979,2,45,2,Chain
138984,2,12,1,Street
138991,2,80,3,Chain
138999,2,12,1,Street
139005,2,18,1,Indepentdent
139005,2,12,1,Street
139008,2,10,1,Street
139012,2,12,1,Street
139041,2,12,1,Street
139052,2,10,1,Street
139080,2,49,2,Chain
139081,2,29,2,Chain
139083,2,29,2,Chain
139100,2,9,1,Street
139145,2,18,1,Chain
139171,2,10,1,Street
139178,2,10,1,Street
139232,2,39,2,Chain
139241,2,10,1,Indepentdent
139300,2,35,2,Chain
139301,2,39,2,Chain
140031,2,35,2,Indepentdent
140292,2,60,3,Chain
140341,2,60,3,Chain
140395,2,60,3,Chain
140398,2,45,2,Indepentdent
140409,2,100,4,Chain
140584,2,60,3,Chain
140681,2,35,2,Indepentdent
140745,2,35,2,Indepentdent
140845,2,49,2,Chain
141301,2,60,3,Chain
141401,2,12,1,Street
142479,2,35,2,Indepentdent
90423,2,15,1,Street
91139,2,15,1,Street
92200,2,15,1,Street
92812,2,15,1,Street
92972,2,15,1,Indepentdent
94986,2,15,1,Street
96599,2,15,1,Street
96600,2,15,1,Street
97144,2,15,1,Street
106766,2,15,1,Street
107621,2,15,1,Street
109221,2,15,1,Street
110592,2,15,1,Street
111457,2,15,1,Indepentdent
111462,2,15,1,Street
112519,2,15,1,Street
113219,2,15,1,Indepentdent
113292,2,15,1,Indepentdent
116108,2,15,1,Indepentdent
117059,2,15,1,Chain
117218,2,15,1,Chain
118266,2,15,1,Street
119287,2,15,1,Street
119616,2,15,1,Street
119617,2,15,1,Street
120073,2,15,1,Street
121229,2,15,1,Street
121230,2,15,1,Street
122242,2,15,1,Street
123098,2,15,1,Street
123777,2,15,1,Indepentdent
123779,2,15,1,Indepentdent
123860,2,15,1,Indepentdent
123863,2,15,1,Indepentdent
124420,2,15,1,Street
124557,2,15,1,Indepentdent
124741,2,15,1,Street
125123,2,15,1,Street
125211,2,15,1,Street
125722,2,15,1,Street
125744,2,15,1,Indepentdent
125746,2,15,1,Street
132768,2,15,1,Street
132942,2,15,1,Indepentdent
132953,2,15,1,Street
132977,2,15,1,Street
133411,2,15,1,Street
133639,2,15,1,Indepentdent
133640,2,15,1,Indepentdent
134732,2,15,1,Street
134733,2,15,1,Indepentdent
134972,2,15,1,Street
135129,2,15,1,Street
135233,2,15,1,Indepentdent
135352,2,15,1,Indepentdent
138295,2,15,1,Street
138386,2,15,1,Chain
138387,2,15,1,Chain
138488,2,15,1,Indepentdent
138716,2,15,1,Street
138762,2,15,1,Chain
138975,2,15,1,Indepentdent
138987,2,15,1,Street
139017,2,15,1,Street
139072,2,15,1,Street
140238,2,15,1,Street
141679,2,15,1,Street
92640,2,40,2,Chain
93191,2,40,2,Chain
94226,2,40,2,Chain
96308,2,40,2,Indepentdent
97484,2,40,2,Chain
97493,2,40,2,Chain
97493,2,40,2,Indepentdent
102988,2,40,2,Indepentdent
105106,2,40,2,Indepentdent
106572,2,40,2,Indepentdent
106771,2,40,2,Chain
107206,2,40,2,Indepentdent
107206,2,40,2,Street
108153,2,40,2,Indepentdent
109166,2,40,2,Indepentdent
109228,2,40,2,Indepentdent
109951,2,40,2,Chain
110052,2,40,2,Chain
110401,2,40,2,Indepentdent
111331,2,40,2,Indepentdent
115413,2,40,2,Chain
118023,2,40,2,Chain
118397,2,40,2,Indepentdent
120080,2,40,2,Chain
121218,2,40,2,Chain
121485,2,40,2,Indepentdent
121544,2,40,2,Chain
121612,2,40,2,Chain
122051,2,40,2,Indepentdent
122104,2,40,2,Indepentdent
122187,2,40,2,Chain
122711,2,40,2,Chain
123375,2,40,2,Chain
123902,2,40,2,Street
125485,2,40,2,Chain
125596,2,40,2,Chain
125891,2,40,2,Indepentdent
126826,2,40,2,Street
131088,2,40,2,Indepentdent
132626,2,40,2,Chain
132954,2,40,2,Indepentdent
134351,2,40,2,Chain
134867,2,40,2,Chain
134911,2,40,2,Chain
134996,2,40,2,Indepentdent
135131,2,40,2,Chain
135366,2,40,2,Indepentdent
135372,2,40,2,Indepentdent
136162,2,40,2,Street
136267,2,40,2,Chain
136415,2,40,2,Street
138295,2,40,2,Chain
138514,2,40,2,Chain
138585,2,40,2,Indepentdent
138626,2,40,2,Indepentdent
138663,2,40,2,Chain
138825,2,40,2,Chain
138917,2,40,2,Indepentdent
140129,2,40,2,Chain
140233,2,40,2,Indepentdent
140248,2,40,2,Indepentdent
140314,2,40,2,Chain
140389,2,40,2,Indepentdent
140390,2,40,2,Indepentdent
140563,2,40,2,Indepentdent
140677,2,40,2,Indepentdent
141269,2,40,2,Street
93328,2,50,2,Chain
94988,2,50,2,Chain
97090,2,50,2,Chain
97099,2,50,2,Chain
97153,2,50,2,Chain
97506,2,50,2,Chain
101925,2,50,2,Chain
104727,2,50,2,Chain
105104,2,50,2,Indepentdent
109132,2,50,2,Chain
109229,2,50,2,Chain
109258,2,50,2,Chain
110396,2,50,2,Chain
110510,2,50,2,Chain
111451,2,50,2,Chain
111682,2,50,2,Chain
112343,2,50,2,Chain
117480,2,50,2,Chain
117647,2,50,2,Chain
118273,2,50,2,Chain
118299,2,50,2,Chain
120010,2,50,2,Chain
120136,2,50,2,Chain
121227,2,50,2,Chain
121305,2,50,2,Indepentdent
121484,2,50,2,Chain
121572,2,50,2,Chain
121614,2,50,2,Chain
121679,2,50,2,Indepentdent
121689,2,50,2,Chain
122946,2,50,2,Chain
123098,2,50,2,Chain
123376,2,50,2,Chain
125280,2,50,2,Chain
125683,2,50,2,Chain
127596,2,50,2,Chain
131089,2,50,2,Chain
132948,2,50,2,Chain
132979,2,50,2,Indepentdent
133520,2,50,2,Chain
134519,2,50,2,Street
134870,2,50,2,Chain
134910,2,50,2,Chain
134921,2,50,2,Chain
134931,2,50,2,Chain
134938,2,50,2,Chain
134941,2,50,2,Chain
134965,2,50,2,Chain
134972,2,50,2,Chain
136400,2,50,2,Street
136432,2,50,2,Street
136435,2,50,2,Street
137950,2,50,2,Chain
138640,2,50,2,Chain
138664,2,50,2,Chain
138750,2,50,2,Chain
138751,2,50,2,Chain
138754,2,50,2,Chain
138757,2,50,2,Chain
138842,2,50,2,Indepentdent
138940,2,50,2,Chain
138968,2,50,2,Chain
139995,2,50,2,Chain
140008,2,50,2,Chain
140267,2,50,2,Indepentdent
140306,2,50,2,Chain
140335,2,50,2,Chain
140707,2,50,2,Chain
92564,2,20,1,Street
94804,2,20,1,Indepentdent
96599,2,20,1,Indepentdent
98102,2,20,1,Chain
98113,2,20,1,Street
98283,2,20,1,Street
108724,2,20,1,Indepentdent
108889,2,20,1,Street
109219,2,20,1,Indepentdent
109257,2,20,1,Indepentdent
109261,2,20,1,Indepentdent
109819,2,20,1,Indepentdent
110410,2,20,1,Indepentdent
110416,2,20,1,Indepentdent
111332,2,20,1,Street
111429,2,20,1,Indepentdent
111459,2,20,1,Indepentdent
112030,2,20,1,Chain
112210,2,20,1,Indepentdent
112513,2,20,1,Indepentdent
112523,2,20,1,Indepentdent
112526,2,20,1,Street
112582,2,20,1,Indepentdent
112822,2,20,1,Indepentdent
115962,2,20,1,Chain
116052,2,20,1,Indepentdent
118281,2,20,1,Indepentdent
119489,2,20,1,Indepentdent
120012,2,20,1,Indepentdent
120136,2,20,1,Indepentdent
121224,2,20,1,Indepentdent
121553,2,20,1,Indepentdent
121616,2,20,1,Indepentdent
122079,2,20,1,Street
122248,2,20,1,Street
123575,2,20,1,Street
123775,2,20,1,Indepentdent
123883,2,20,1,Indepentdent
124556,2,20,1,Indepentdent
124577,2,20,1,Indepentdent
125746,2,20,1,Indepentdent
126278,2,20,1,Indepentdent
130167,2,20,1,Street
131115,2,20,1,Indepentdent
131633,2,20,1,Indepentdent
131636,2,20,1,Indepentdent
132401,2,20,1,Chain
132974,2,20,1,Indepentdent
132983,2,20,1,Indepentdent
132984,2,20,1,Indepentdent
133410,2,20,1,Street
133485,2,20,1,Indepentdent
133758,2,20,1,Street
133759,2,20,1,Street
134334,2,20,1,Indepentdent
134570,2,20,1,Indepentdent
134718,2,20,1,Indepentdent
134917,2,20,1,Indepentdent
134998,2,20,1,Indepentdent
135045,2,20,1,Indepentdent
135187,2,20,1,Indepentdent
135355,2,20,1,Indepentdent
135382,2,20,1,Indepentdent
135383,2,20,1,Indepentdent
135722,2,20,1,Indepentdent
136391,2,20,1,Indepentdent
136413,2,20,1,Indepentdent
136425,2,20,1,Street
137851,2,20,1,Indepentdent
137857,2,20,1,Chain
138186,2,20,1,Chain
138287,2,20,1,Indepentdent
138450,2,20,1,Indepentdent
138471,2,20,1,Indepentdent
138668,2,20,1,Street
138750,2,20,1,Street
140129,2,20,1,Street
140747,2,20,1,Street
89618,2,25,2,Street
97079,2,25,2,Street
106585,2,25,2,Street
108596,2,25,2,Street
119598,2,25,2,Street
121483,2,25,2,Street
121622,2,25,2,Street
121676,2,25,2,Street
130960,2,25,2,Street
133132,2,25,2,Street
133917,2,25,2,Chain
134485,2,25,2,Street
134573,2,25,2,Chain
135086,2,25,2,Street
135088,2,25,2,Street
136426,2,25,2,Street
136433,2,25,2,Street
140101,2,25,2,Street
140686,2,25,2,Street
141679,2,25,2,Chain
92072,2,25,2,Indepentdent
92815,2,25,2,Indepentdent
94986,2,25,2,Indepentdent
97112,2,25,2,Indepentdent
102997,2,25,2,Indepentdent
106497,2,25,2,Indepentdent
110420,2,25,2,Indepentdent
111432,2,25,2,Indepentdent
112514,2,25,2,Indepentdent
112583,2,25,2,Indepentdent
113049,2,25,2,Indepentdent
118240,2,25,2,Indepentdent
118244,2,25,2,Indepentdent
118246,2,25,2,Indepentdent
120004,2,25,2,Indepentdent
120067,2,25,2,Indepentdent
120069,2,25,2,Indepentdent
121219,2,25,2,Indepentdent
121604,2,25,2,Indepentdent
121639,2,25,2,Indepentdent
121642,2,25,2,Indepentdent
121643,2,25,2,Indepentdent
122190,2,25,2,Indepentdent
123912,2,25,2,Indepentdent
124198,2,25,2,Indepentdent
124321,2,25,2,Indepentdent
125483,2,25,2,Indepentdent
125494,2,25,2,Indepentdent
125691,2,25,2,Indepentdent
126157,2,25,2,Indepentdent
130167,2,25,2,Indepentdent
131284,2,25,2,Indepentdent
131564,2,25,2,Indepentdent
132906,2,25,2,Indepentdent
132970,2,25,2,Indepentdent
132971,2,25,2,Indepentdent
134366,2,25,2,Indepentdent
134368,2,25,2,Indepentdent
134369,2,25,2,Indepentdent
134483,2,25,2,Indepentdent
134571,2,25,2,Indepentdent
134819,2,25,2,Indepentdent
134929,2,25,2,Indepentdent
134943,2,25,2,Indepentdent
135032,2,25,2,Indepentdent
135040,2,25,2,Indepentdent
135055,2,25,2,Indepentdent
135084,2,25,2,Indepentdent
135085,2,25,2,Indepentdent
135300,2,25,2,Indepentdent
136139,2,25,2,Indepentdent
138333,2,25,2,Indepentdent
138391,2,25,2,Indepentdent
138768,2,25,2,Indepentdent
138771,2,25,2,Indepentdent
138909,2,25,2,Indepentdent
139030,2,25,2,Indepentdent
139987,2,25,2,Indepentdent
140100,2,25,2,Indepentdent
140102,2,25,2,Indepentdent
140226,2,25,2,Indepentdent
140316,2,25,2,Indepentdent
140330,2,25,2,Indepentdent
140582,2,25,2,Indepentdent
140703,2,25,2,Indepentdent
141141,2,25,2,Indepentdent
141293,2,25,2,Indepentdent
89101,2,30,2,Chain
93981,2,30,2,Chain
93982,2,30,2,Chain
97088,2,30,2,Chain
98280,2,30,2,Chain
103027,2,30,2,Chain
103030,2,30,2,Chain
103540,2,30,2,Chain
105105,2,30,2,Chain
117507,2,30,2,Chain
118216,2,30,2,Street
118217,2,30,2,Street
118272,2,30,2,Chain
119274,2,30,2,Chain
120131,2,30,2,Street
121311,2,30,2,Chain
121544,2,30,2,Street
123900,2,30,2,Street
123901,2,30,2,Street
123904,2,30,2,Street
123908,2,30,2,Street
125956,2,30,2,Chain
128547,2,30,2,Street
133409,2,30,2,Street
133520,2,30,2,Street
134108,2,30,2,Chain
134370,2,30,2,Chain
134451,2,30,2,Chain
134520,2,30,2,Street
134549,2,30,2,Street
134843,2,30,2,Chain
134937,2,30,2,Street
134961,2,30,2,Chain
135358,2,30,2,Street
135369,2,30,2,Street
135370,2,30,2,Street
135545,2,30,2,Chain
135625,2,30,2,Chain
136103,2,30,2,Street
138315,2,30,2,Chain
138425,2,30,2,Chain
139027,2,30,2,Chain
140265,2,30,2,Chain
140400,2,30,2,Street
92073,2,30,2,Indepentdent
92615,2,30,2,Indepentdent
97476,2,30,2,Indepentdent
97487,2,30,2,Indepentdent
97695,2,30,2,Indepentdent
98051,2,30,2,Indepentdent
102995,2,30,2,Indepentdent
106499,2,30,2,Indepentdent
106570,2,30,2,Indepentdent
106578,2,30,2,Indepentdent
106579,2,30,2,Indepentdent
106580,2,30,2,Indepentdent
106582,2,30,2,Indepentdent
106616,2,30,2,Indepentdent
108598,2,30,2,Indepentdent
108600,2,30,2,Indepentdent
109213,2,30,2,Indepentdent
109259,2,30,2,Indepentdent
109263,2,30,2,Indepentdent
109267,2,30,2,Indepentdent
109444,2,30,2,Indepentdent
109446,2,30,2,Indepentdent
110297,2,30,2,Indepentdent
110397,2,30,2,Indepentdent
111125,2,30,2,Indepentdent
112527,2,30,2,Indepentdent
112593,2,30,2,Indepentdent
114595,2,30,2,Indepentdent
116017,2,30,2,Indepentdent
118239,2,30,2,Indepentdent
118264,2,30,2,Indepentdent
118282,2,30,2,Indepentdent
118393,2,30,2,Indepentdent
119691,2,30,2,Indepentdent
120007,2,30,2,Indepentdent
120009,2,30,2,Indepentdent
120066,2,30,2,Indepentdent
120068,2,30,2,Indepentdent
120091,2,30,2,Indepentdent
120093,2,30,2,Indepentdent
121215,2,30,2,Indepentdent
121221,2,30,2,Indepentdent
121542,2,30,2,Indepentdent
121568,2,30,2,Indepentdent
121574,2,30,2,Indepentdent
121611,2,30,2,Indepentdent
121613,2,30,2,Indepentdent
121690,2,30,2,Indepentdent
122090,2,30,2,Indepentdent
122247,2,30,2,Indepentdent
122711,2,30,2,Indepentdent
123377,2,30,2,Indepentdent
123941,2,30,2,Indepentdent
125797,2,30,2,Indepentdent
131459,2,30,2,Indepentdent
131461,2,30,2,Indepentdent
131555,2,30,2,Indepentdent
131568,2,30,2,Indepentdent
133129,2,30,2,Indepentdent
133480,2,30,2,Indepentdent
133677,2,30,2,Indepentdent
134325,2,30,2,Indepentdent
134343,2,30,2,Indepentdent
134580,2,30,2,Indepentdent
134935,2,30,2,Indepentdent
134952,2,30,2,Indepentdent
134959,2,30,2,Indepentdent
134984,2,30,2,Indepentdent
135001,2,30,2,Indepentdent
135018,2,30,2,Indepentdent
135041,2,30,2,Indepentdent
135051,2,30,2,Indepentdent
135153,2,30,2,Indepentdent
135154,2,30,2,Indepentdent
135165,2,30,2,Indepentdent
135280,2,30,2,Indepentdent
135556,2,30,2,Indepentdent
135834,2,30,2,Indepentdent
136163,2,30,2,Indepentdent
136216,2,30,2,Indepentdent
137801,2,30,2,Indepentdent
138411,2,30,2,Indepentdent
138446,2,30,2,Indepentdent
138507,2,30,2,Indepentdent
138513,2,30,2,Indepentdent
138515,2,30,2,Indepentdent
138586,2,30,2,Indepentdent
138587,2,30,2,Indepentdent
138590,2,30,2,Indepentdent
138663,2,30,2,Indepentdent
138721,2,30,2,Indepentdent
138826,2,30,2,Indepentdent
138883,2,30,2,Indepentdent
139025,2,30,2,Indepentdent
139026,2,30,2,Indepentdent
139136,2,30,2,Indepentdent
139300,2,30,2,Indepentdent
139953,2,30,2,Indepentdent
140032,2,30,2,Indepentdent
140033,2,30,2,Indepentdent
140097,2,30,2,Indepentdent
140132,2,30,2,Indepentdent
140279,2,30,2,Indepentdent
140291,2,30,2,Indepentdent
140293,2,30,2,Indepentdent
140311,2,30,2,Indepentdent
140321,2,30,2,Indepentdent
140331,2,30,2,Indepentdent
140394,2,30,2,Indepentdent
140644,2,30,2,Indepentdent
140673,2,30,2,Indepentdent
140676,2,30,2,Indepentdent
140683,2,30,2,Indepentdent
140737,2,30,2,Indepentdent
140743,2,30,2,Indepentdent
92072,1,60,3,Chain
92079,8,60,3,Chain
92719,1,60,3,Chain
94132,8,60,3,Chain
94138,3,60,3,Chain
94215,8,60,3,Chain
94985,10,60,3,Chain
95912,8,60,3,Chain
100512,16,60,3,Chain
101269,20,60,3,Chain
102991,5,60,3,Chain
106231,3,60,3,Chain
108152,3,60,3,Chain
108153,6,60,3,Chain
108598,1,60,3,Chain
110160,10,60,3,Chain
110401,3,60,3,Chain
110412,10,60,3,Indepentdent
110413,5,60,3,Indepentdent
120130,5,60,3,Chain
122969,8,60,3,Chain
127364,5,60,3,Chain
127415,12,60,3,Chain
130169,6,60,3,Chain
134484,1,60,3,Chain
134627,1,60,3,Chain
134823,1,60,3,Chain
135006,3,60,3,Indepentdent
135870,1,60,3,Chain
136389,5,60,3,Chain
138097,9,60,3,Chain
138101,40,60,3,Indepentdent
138180,5,60,3,Chain
138289,1,60,3,Chain
138446,6,60,3,Chain
138448,10,60,3,Chain
138483,5,60,3,Chain
138484,10,60,3,Chain
138486,1,60,3,Chain
138487,1,60,3,Chain
138580,20,60,3,Chain
138584,10,60,3,Chain
138628,3,60,3,Chain
138866,15,60,3,Chain
138867,8,60,3,Chain
138911,1,60,3,Chain
139017,1,60,3,Chain
139782,8,60,3,Chain
139920,12,60,3,Chain
139961,8,60,3,Chain
139962,12,60,3,Chain
140138,12,60,3,Chain
140141,8,60,3,Chain
140144,10,60,3,Chain
140309,10,60,3,Chain
140327,13,60,3,Chain
140332,8,60,3,Chain
140494,5,60,3,Chain
140604,8,60,3,Indepentdent
141269,8,60,3,Chain
141290,10,60,3,Chain
141291,12,60,3,Chain
141292,12,60,3,Chain
141317,8,60,3,Chain
91142,3,90,3,Chain
92564,1,75,3,Indepentdent
92821,14,80,3,Chain
94137,30,70,3,Chain
94225,12,90,3,Chain
101923,8,100,4,Chain
101924,12,100,4,Chain
103115,3,100,4,Chain
104631,3,65,3,Chain
105307,8,100,4,Indepentdent
106717,3,100,4,Chain
106837,6,65,3,Chain
108088,8,80,3,Chain
108899,8,70,3,Chain
109215,3,100,4,Indepentdent
109228,1,70,3,Chain
110404,7,70,3,Chain
111485,5,100,4,Chain
112468,15,90,3,Chain
113110,1,65,3,Chain
119982,10,100,4,Chain
120083,3,80,3,Chain
120631,8,70,3,Chain
121020,8,80,3,Chain
121418,10,65,3,Chain
121533,3,70,3,Chain
121679,1,100,4,Chain
122034,1,100,4,Chain
122248,1,100,4,Chain
122941,3,70,3,Chain
122943,3,80,3,Chain
123865,3,70,3,Chain
125955,10,100,4,Chain
126111,1,65,3,Chain
127317,5,100,4,Chain
127603,3,65,3,Chain
131566,3,70,3,Indepentdent
132159,3,70,3,Chain
132968,1,70,3,Chain
132978,3,65,3,Indepentdent
133101,3,80,3,Chain
133329,3,100,4,Indepentdent
133564,10,70,3,Chain
133934,25,100,4,Indepentdent
134136,1,70,3,Indepentdent
134844,3,70,3,Chain
134847,3,70,3,Chain
135039,20,75,3,Chain
135065,3,80,3,Chain
135073,3,80,3,Chain
135077,3,70,3,Chain
135078,3,70,3,Indepentdent
135079,3,70,3,Chain
135370,6,80,3,Chain
135645,3,70,3,Chain
135646,3,70,3,Chain
137801,1,70,3,Chain
138183,3,85,3,Chain
138585,8,70,3,Chain
138632,8,100,4,Chain
138633,16,80,3,Chain
138635,11,70,3,Chain
138636,12,100,4,Chain
138660,10,80,3,Indepentdent
138838,16,70,3,Chain
138840,16,80,3,Chain
138843,12,100,4,Chain
138969,5,70,3,Chain
138990,5,100,4,Chain
139781,8,100,4,Chain
139784,8,100,4,Chain
139879,8,70,3,Chain
139916,12,70,3,Chain
139917,10,100,4,Chain
140034,16,100,4,Chain
140135,8,100,4,Chain
140145,16,70,3,Chain
140167,12,70,3,Chain
140235,8,70,3,Chain
140264,10,80,3,Indepentdent
140334,12,70,3,Chain
140408,8,100,4,Indepentdent
141271,10,80,3,Chain
89616,3,28,2,Indepentdent
89618,1,39,2,Chain
90338,8,55,2,Chain
91489,8,55,2,Chain
91770,7,45,2,Chain
92021,8,47,2,Chain
93165,30,26,2,Street
93327,12,45,2,Chain
93385,6,55,2,Chain
93981,6,45,2,Indepentdent
94805,8,55,2,Chain
95052,1,55,2,Chain
95723,6,26,2,Indepentdent
96122,5,55,2,Chain
96306,1,55,2,Chain
96568,1,28,2,Indepentdent
101927,10,27,2,Indepentdent
102963,10,45,2,Chain
106234,8,55,2,Chain
107628,3,45,2,Chain
107635,5,28,2,Indepentdent
108154,1,29,2,Chain
108891,8,39,2,Chain
108894,3,45,2,Chain
108895,9,45,2,Chain
109199,7,45,2,Chain
109200,6,45,2,Chain
109264,3,39,2,Chain
109920,5,28,2,Indepentdent
111011,6,55,2,Chain
112002,1,39,2,Chain
112130,5,29,2,Chain
112172,10,45,2,Chain
112176,8,39,2,Chain
112177,8,45,2,Chain
112183,3,36,2,Chain
112210,3,29,2,Chain
112541,3,55,2,Chain
113580,3,44,2,Chain
116190,5,45,2,Chain
117710,3,59,2,Indepentdent
118022,8,45,2,Indepentdent
118025,1,45,2,Chain
118270,5,45,2,Chain
118398,10,45,2,Chain
119202,1,28,2,Indepentdent
119592,3,36,2,Chain
119616,6,28,2,Indepentdent
119690,1,59,2,Chain
120124,20,38,2,Chain
121638,10,45,2,Chain
122590,16,45,2,Chain
122650,3,45,2,Chain
123915,1,55,2,Chain
123936,8,45,2,Chain
123944,3,28,2,Indepentdent
123945,12,55,2,Chain
124287,20,39,2,Chain
124420,1,39,2,Chain
125723,5,49,2,Chain
125724,3,49,2,Chain
125728,1,59,2,Chain
125729,1,49,2,Chain
125730,1,59,2,Chain
126910,3,45,2,Indepentdent
127249,1,39,2,Chain
130168,10,42,2,Chain
131122,3,49,2,Chain
131559,30,45,2,Indepentdent
132487,3,59,2,Chain
132623,1,28,2,Chain
132939,3,39,2,Chain
133898,5,55,2,Chain
133914,20,49,2,Chain
134333,3,49,2,Chain
134483,1,55,2,Chain
134576,3,45,2,Chain
134646,1,29,2,Chain
134714,15,33,2,Indepentdent
134721,1,59,2,Chain
134822,3,59,2,Chain
134886,3,59,2,Chain
135007,20,45,2,Street
135029,10,29,2,Indepentdent
135063,3,55,2,Chain
135097,3,29,2,Chain
135363,8,45,2,Street
137848,6,49,2,Chain
137848,6,27,2,Indepentdent
137865,9,33,2,Chain
138111,8,49,2,Chain
138113,3,49,2,Chain
138120,8,36,2,Chain
138123,8,27,2,Street
138169,5,49,2,Chain
138309,10,45,2,Chain
138351,8,55,2,Chain
138376,3,49,2,Chain
138383,20,49,2,Chain
138400,8,45,2,Chain
138408,5,39,2,Chain
138409,30,59,2,Chain
138532,1,45,2,Indepentdent
138533,3,55,2,Indepentdent
138543,6,39,2,Chain
138554,30,59,2,Chain
138702,8,48,2,Chain
138745,8,55,2,Chain
138814,20,58,2,Chain
138847,12,45,2,Chain
138851,12,45,2,Chain
138922,1,55,2,Chain
138935,10,59,2,Chain
138951,3,55,2,Chain
138974,10,45,2,Chain
138994,3,53,2,Chain
139004,1,49,2,Chain
139015,1,55,2,Chain
139231,30,33,2,Chain
139241,1,49,2,Chain
139243,5,59,2,Chain
139960,8,45,2,Indepentdent
140227,8,45,2,Indepentdent
140391,10,45,2,Chain
140481,12,45,2,Chain
140494,20,45,2,Indepentdent
140582,6,55,2,Chain
140685,8,45,2,Chain
140771,1,49,2,Chain
141282,3,55,2,Chain
141293,1,49,2,Chain
141302,3,45,2,Chain
141305,28,55,2,Chain
90424,1,35,2,Chain
92317,6,35,2,Chain
93066,1,35,2,Chain
95909,20,35,2,Indepentdent
97100,3,35,2,Indepentdent
97496,3,35,2,Chain
97504,3,35,2,Indepentdent
97506,3,35,2,Indepentdent
97516,1,35,2,Indepentdent
97516,3,35,2,Street
101932,3,35,2,Chain
102987,14,35,2,Indepentdent
106514,3,35,2,Chain
106615,11,35,2,Indepentdent
108656,8,35,2,Chain
108672,3,35,2,Chain
109724,10,35,2,Chain
109849,1,35,2,Chain
112029,7,35,2,Indepentdent
112179,8,35,2,Chain
112293,10,35,2,Chain
112512,1,35,2,Chain
112715,30,35,2,Indepentdent
115498,5,35,2,Chain
116632,30,35,2,Chain
117480,6,35,2,Indepentdent
118025,3,35,2,Indepentdent
118263,3,35,2,Indepentdent
118266,10,35,2,Indepentdent
118298,18,35,2,Indepentdent
118396,5,35,2,Indepentdent
